dt, Acceleration, Pressure, Their Altitude, Our Altitude
0.05,0,80392,1909.55,-1604.761015
0.05,2.12,80418,1906.94,1597.131743
0.1,2.65,80424,1906.34,-1864.373494
0.1,2.12,80460,1902.73,-4941.789667
0.07,2.12,80460,1902.73,-3792.848901
0.03,3.18,80485,1900.22,2400.493029
0.1,1.59,80490,1899.72,-1304.042687
0.1,2.12,80500,1898.72,-4400.484604
0.09,2.12,80500,1898.72,-6044.392918
0.01,2.65,80536,1895.11,3232.501169
0.1,1.06,80546,1894.11,-720.547873
0.1,0,80584,1890.3,-3832.835496
0.1,1.06,80588,1889.9,-6975.323299
0.01,1.06,80588,1889.9,2587.768827
0.09,2.65,80601,1888.59,-50.8066
0.1,3.71,80647,1883.99,-3271.085709
0.1,3.18,80652,1883.49,-6500.968005
0.03,3.18,80652,1883.49,395.203682
0.07,1.06,80659,1882.78,723.656435
0.1,1.59,80690,1879.68,-2720.215094
0.1,2.65,80688,1879.88,-5979.458757
0.05,2.65,80688,1879.88,-1870.178025
0.05,0,80736,1875.08,1544.651819
0.1,2.12,80756,1873.08,-2147.60377
0.1,-0.53,80773,1871.38,-5430.459305
0.07,-0.53,80773,1871.38,-4204.937019
0.03,0.53,80777,1870.98,2401.238218
0.1,2.12,80806,1868.08,-1549.946551
0.1,1.59,80836,1865.08,-4853.130311
0.09,1.59,80836,1865.08,-6606.694544
0.01,2.65,80836,1865.08,3288.750993
0.1,2.65,80860,1862.68,-927.470704
0.1,2.65,80878,1860.88,-4246.698272
0.1,2.12,80898,1858.88,-7598.521876
0.01,2.12,80898,1858.88,2602.118553
0.09,1.59,80909,1857.78,-212.399581
0.1,0.53,80955,1853.19,-3647.398449
0.1,1.59,80946,1854.09,-7092.277165
0.03,1.59,80946,1854.09,263.622778
0.07,2.65,80990,1849.7,614.114518
0.1,3.18,80996,1849.1,-3059.124528
0.1,3.71,81019,1846.8,-6535.620825
0.05,3.71,81019,1846.8,-2152.552752
0.05,4.24,81060,1842.71,1490.288186
0.1,3.71,81071,1841.62,-2448.078702
0.1,2.12,81080,1840.72,-5949.203526
0.07,2.12,81080,1840.72,-4641.828735
0.03,5.3,81121,1836.63,2404.74528
0.1,1.06,81129,1835.83,-1810.212468
0.1,1.06,81146,1834.14,-5333.205501
0.09,1.06,81146,1834.14,-7203.692341
0.01,4.77,81148,1833.94,3351.583095
0.1,2.65,81174,1831.35,-1145.76229
0.1,1.59,81197,1829.06,-4686.15922
0.1,0,81221,1826.67,-8261.583434
0.01,0,81221,1826.67,2618.742818
0.09,1.06,81245,1824.28,-383.44568
0.1,2.12,81262,1822.59,-4046.929653
0.1,4.24,81261,1822.69,-7721.093849
0.03,4.24,81261,1822.69,125.236683
0.07,4.24,81304,1818.41,499.231975
0.1,2.65,81310,1817.81,-3418.793637
0.1,3.18,81331,1815.72,-7126.83552
0.05,3.18,81331,1815.72,-2451.652681
0.05,0.53,81347,1814.13,1433.95418
0.1,4.24,81369,1811.95,-2766.297864
0.1,3.18,81383,1810.55,-6500.589975
0.07,3.18,81383,1810.55,-5105.789135
0.03,4.24,81409,1807.97,2410.427912
0.1,0.53,81437,1805.19,-2085.198419
0.1,1.59,81434,1805.48,-5842.617668
0.09,1.59,81434,1805.48,-7837.413014
0.01,3.18,81465,1802.41,3420.908132
0.1,-0.53,81482,1800.72,-1376.235096
0.1,1.59,81515,1797.44,-5152.408338
0.1,0.53,81523,1796.65,-8965.907639
0.01,0.53,81523,1796.65,2639.661735
0.09,1.59,81541,1794.86,-562.339086
0.1,1.06,81570,1791.98,-4469.981631
0.1,2.12,81574,1791.58,-8389.103626
0.03,2.12,81574,1791.58,-20.026681
0.07,0.53,81592,1789.8,378.910583
0.1,4.24,81625,1786.53,-3799.769965
0.1,2.12,81650,1784.05,-7755.24222
0.05,2.12,81650,1784.05,-2768.404959
0.05,1.59,81656,1783.45,1376.332645
0.1,1.06,81671,1781.96,-3104.004969
0.1,0.53,81679,1781.17,-7086.892299
0.07,0.53,81679,1781.17,-5599.136403
0.03,1.59,81715,1777.6,2417.989839
0.1,1.06,81711,1778,-2376.533652
0.1,2.12,81741,1775.03,-6384.258984
0.09,2.12,81741,1775.03,-8511.794079
0.01,0.53,81772,1771.96,3496.506694
0.1,2.12,81793,1769.88,-1619.691563
0.1,0,81802,1768.99,-5647.652337
0.1,-1.59,81822,1767.01,-9714.992801
0.01,-1.59,81822,1767.01,2663.862816
0.09,0,81850,1764.24,-751.425588
0.1,1.06,81863,1762.95,-4919.170531
0.1,2.12,81883,1760.97,-9099.382939
0.03,2.12,81883,1760.97,-172.529858
0.07,0.53,81910,1758.3,252.983873
0.1,0,81918,1757.51,-4204.352363
0.1,0.53,81942,1755.14,-8422.977714
0.05,0.53,81942,1755.14,-3103.78925
0.05,-2.12,81940,1755.34,1317.260542
0.05,-2.12,81940,1755.34,5405.235203
0.05,-3.18,81968,1752.57,8912.748103
0.1,-0.53,81966,1752.77,3403.204258
0.07,-0.53,81966,1752.77,3898.954976
0.03,-6.36,82014,1748.02,11076.491377
0.1,-2.65,82016,1747.83,5257.689595
0.1,4.24,82042,1745.26,279.32829
0.09,4.24,82042,1745.26,-2639.977478
0.01,-1.59,82065,1742.99,9140.2557
0.1,3.71,82110,1738.54,3250.242113
0.1,1.59,82124,1737.16,-1463.266261
0.1,3.18,82121,1737.46,-6160.938352
0.01,3.18,82121,1737.46,6295.027801
0.09,1.06,82158,1733.81,2360.545826
0.1,1.06,82168,1732.82,-2322.911763
0.1,-2.12,82191,1730.55,-6985.916657
0.03,-2.12,82191,1730.55,2052.791189
0.07,2.12,82202,1729.47,2252.936474
0.1,-1.59,82233,1726.41,-2621.281502
0.1,0.53,82253,1724.44,-7224.112362
0.05,0.53,82253,1724.44,-1842.690951
0.05,2.12,82277,1722.08,2620.617231
0.1,-1.59,82290,1720.8,-2517.867874
0.1,-1.59,82326,1717.25,-7087.633239
0.07,-1.59,82326,1717.25,-5542.006886
0.03,-0.53,82335,1716.36,3302.529431
0.1,-2.12,82338,1716.07,-2140.318692
0.1,2.12,82374,1712.52,-6695.806862
0.09,2.12,82374,1712.52,-9144.582538
0.01,1.06,82403,1709.67,4197.971501
0.1,2.65,82427,1707.31,-1574.237003
0.1,-0.53,82428,1707.21,-6125.514219
0.1,1.06,82476,1702.49,-10715.543121
0.01,1.06,82476,1702.49,3069.031114
0.09,2.65,82462,1703.86,-783.605442
0.1,4.24,82488,1701.31,-5473.425876
0.1,-2.12,82511,1699.05,-10174.648892
0.03,-2.12,82511,1699.05,-228.39707
0.07,-1.59,82543,1695.9,222.4454
0.1,2.65,82561,1694.13,-4779.646559
0.1,-0.53,82564,1693.84,-9513.386664
0.05,-0.53,82564,1693.84,-3586.900269
0.05,-1.06,82602,1690.1,1337.506796
0.1,-2.12,82615,1688.83,-4017.116
0.1,-2.12,82659,1684.51,-8777.693849
0.07,-2.12,82659,1684.51,-7015.960068
0.03,-1.59,82668,1683.62,2530.625526
0.1,-3.71,82694,1681.07,-3194.338249
0.1,1.06,82723,1678.23,-7979.937803
0.09,1.06,82723,1678.23,-10523.673053
0.01,2.65,82728,1677.74,3785.739708
0.1,0,82757,1674.89,-2319.507935
0.1,0.53,82803,1670.38,-7126.399111
0.1,-0.53,82800,1670.68,-11979.870703
0.01,-0.53,82800,1670.68,2773.721967
0.09,1.59,82834,1667.34,-1301.462572
0.1,0.53,82840,1666.76,-6273.433249
0.1,1.59,82866,1664.21,-11259.876468
0.03,1.59,82866,1664.21,-620.134793
0.07,-0.53,82896,1661.27,-115.193542
0.1,-2.65,82896,1661.27,-5431.352098
0.1,1.06,82951,1655.89,-10462.555514
0.05,1.06,82951,1655.89,-4122.901294
0.05,-1.59,82969,1654.12,1146.205812
0.1,0,83001,1650.99,-4552.605997
0.1,1.59,83040,1647.18,-9618.828452
0.07,1.59,83040,1647.18,-7728.244229
0.03,-1.06,83035,1647.67,2465.773401
0.1,0.53,83084,1642.88,-3632.256656
0.1,1.06,83104,1640.92,-8729.814286
0.09,1.06,83104,1640.92,-11436.084767
0.01,0.53,83139,1637.5,3833.891104
0.1,-1.59,83147,1636.72,-2673.022631
0.1,3.71,83181,1633.4,-7795.079702
0.1,3.71,83199,1631.64,-12967.617273
0.01,3.71,83199,1631.64,2774.26767
0.09,1.06,83227,1628.91,-1569.352601
0.1,5.3,83261,1625.59,-6869.268338
0.1,4.77,83301,1621.68,-12185.810358
0.03,4.77,83301,1621.68,-834.070071
0.07,3.71,83313,1620.51,-293.073931
0.1,5.83,83354,1616.52,-5961.370146
0.1,1.59,83372,1614.76,-11326.707882
0.05,1.59,83372,1614.76,-4562.610144
0.05,0,83405,1611.54,1058.918573
0.1,1.06,83417,1610.38,-5018.303385
0.1,7.42,83474,1604.82,-10420.642372
0.07,7.42,83474,1604.82,-8402.922773
0.03,3.18,83468,1605.41,2471.500932
0.1,4.77,83515,1600.83,-4031.947645
0.1,3.18,83524,1599.95,-9468.438281
0.09,3.18,83524,1599.95,-12354.223491
0.01,9.54,83573,1595.19,3934.578567
0.1,-1.06,83572,1595.28,-3005.957221
0.1,2.65,83623,1590.32,-8468.931026
0.1,5.83,83639,1588.77,-13985.747137
0.01,5.83,83639,1588.77,2805.38067
0.09,5.3,83681,1584.68,-1827.230801
0.1,0.53,83676,1585.17,-7480.617905
0.1,-3.18,83703,1582.55,-13151.194903
0.03,-3.18,83703,1582.55,-1043.073515
0.07,0.53,83757,1577.3,-465.828911
0.1,-1.06,83762,1576.81,-6512.044548
0.1,-1.06,83804,1572.74,-12234.376854
0.05,-1.06,83804,1572.74,-5019.647897
0.05,-0.53,83807,1572.45,977.308409
0.1,1.59,83837,1569.53,-5504.565171
0.1,-1.06,83871,1566.23,-11267.190381
0.07,-1.06,83871,1566.23,-9114.763225
0.03,1.06,83886,1564.78,2484.712481
0.1,0.53,83937,1559.83,-4452.245561
0.1,1.06,83953,1558.28,-10250.668661
0.09,1.06,83953,1558.28,-13328.768098
0.01,1.59,83985,1555.18,4045.231572
0.1,3.71,83996,1554.12,-3356.475139
0.1,0.53,84053,1548.59,-9184.10874
0.1,3.18,84048,1549.08,-15067.884684
0.01,3.18,84048,1549.08,2842.198069
0.09,3.18,84083,1545.69,-2098.601045
0.1,0.53,84121,1542.01,-8128.693754
0.1,5.3,84147,1539.5,-14176.16083
0.03,5.3,84147,1539.5,-1260.874277
0.07,-2.12,84192,1535.14,-645.608309
0.1,9.01,84195,1534.85,-7093.204243
0.1,1.06,84217,1532.72,-13197.234134
0.05,1.06,84217,1532.72,-5500.919014
0.05,7.95,84256,1528.95,895.962659
0.1,1.59,84276,1527.02,-6018.249351
0.1,-1.59,84310,1523.74,-12164.722948
0.07,-1.59,84310,1523.74,-9869.073542
0.03,0,84354,1519.49,2502.92698
0.1,-2.12,84365,1518.42,-4896.34411
0.1,1.59,84405,1514.56,-11080.976329
0.09,1.59,84405,1514.56,-14364.321481
0.01,1.59,84428,1512.34,4167.420772
0.1,2.65,84459,1509.35,-3727.780348
0.1,-2.12,84494,1505.98,-9943.758388
0.1,2.65,84524,1503.08,-16219.756972
0.01,2.65,84524,1503.08,2883.437967
0.09,1.59,84543,1501.25,-2386.685527
0.1,0.53,84584,1497.3,-8818.473531
0.1,0,84612,1494.6,-15269.533818
0.03,0,84612,1494.6,-1493.748241
0.07,3.18,84638,1492.1,-836.451698
0.1,2.65,84672,1488.83,-7714.948946
0.1,-0.53,84689,1487.19,-14225.091618
0.05,-0.53,84689,1487.19,-6016.387675
0.05,4.77,84739,1482.38,806.672806
0.1,5.83,84773,1479.11,-6567.903457
0.1,4.77,84773,1479.11,-13123.354374
0.07,4.77,84773,1479.11,-10674.140038
0.03,10.6,84817,1474.88,2523.217922
0.1,1.59,84850,1471.71,-5369.374219
0.1,4.24,84866,1470.17,-11965.642696
0.09,4.24,84866,1470.17,-15467.621672
0.01,3.18,84895,1467.38,4298.97332
0.1,1.59,84940,1463.06,-4122.593708
0.1,0.53,84961,1461.04,-10752.234169
0.1,2.12,84982,1459.03,-17446.579775
0.01,2.12,84982,1459.03,2929.693662
0.09,1.06,85008,1456.53,-2691.638234
0.1,-1.59,85037,1453.75,-9551.87037
0.1,1.06,85067,1450.87,-16432.328035
0.03,1.06,85067,1450.87,-1738.54233
0.07,0,85091,1448.57,-1037.612798
0.1,1.06,85119,1445.89,-8374.078495
0.1,-1.59,85147,1443.2,-15317.933798
0.05,-1.59,85147,1443.2,-6562.176873
0.05,0.53,85182,1439.85,715.353827
0.1,0.53,85196,1438.51,-7150.328678
0.1,1.06,85264,1432,-14142.934709
0.07,1.06,85264,1432,-11530.909589
0.03,5.3,85275,1430.94,2545.643697
0.1,-0.53,85297,1428.84,-5872.351033
0.1,0,85317,1426.92,-12908.278613
0.09,0,85317,1426.92,-16643.393669
0.01,-1.59,85368,1422.05,4440.057178
0.1,1.59,85369,1421.95,-4541.763067
0.1,1.59,85415,1417.55,-11612.868137
0.1,-1.06,85419,1417.17,-18753.122053
0.01,-1.06,85419,1417.17,2981.208258
0.09,0,85482,1411.15,-3014.638166
0.1,1.06,85495,1409.91,-10331.409594
0.1,2.12,85527,1406.85,-17670.211815
0.03,2.12,85527,1406.85,-1997.006326
0.07,1.06,85578,1401.98,-1249.456926
0.1,5.83,85615,1398.45,-9074.423916
0.1,3.18,85633,1396.73,-16480.797482
0.05,3.18,85633,1396.73,-7141.36181
0.05,1.06,85669,1393.3,620.770391
0.1,2.12,85684,1391.87,-7768.784436
0.1,3.18,85736,1386.91,-15227.123496
0.07,3.18,85736,1386.91,-12440.784472
0.03,1.06,85751,1385.48,2573.075479
0.1,8.48,85791,1381.67,-6404.524776
0.1,5.3,85803,1380.53,-13909.569286
0.09,5.3,85803,1380.53,-17892.90044
0.01,3.71,85847,1376.34,4595.326717
0.1,4.24,85877,1373.49,-4985.034911
0.1,1.06,85923,1369.11,-12527.696662
0.1,2.65,85957,1365.87,-20143.67509
0.01,2.65,85957,1365.87,3038.233654
0.09,-0.53,85970,1364.64,-3357.118464
0.1,3.18,85996,1362.17,-11161.1311
0.1,1.59,86042,1357.79,-18989.303256
0.03,1.59,86042,1357.79,-2271.959201
0.07,6.89,86065,1355.61,-1473.857255
0.1,0,86088,1353.42,-9820.890925
0.1,4.77,86128,1349.63,-17719.811805
0.05,4.77,86128,1349.63,-7758.426736
0.05,0,86160,1346.59,521.049581
0.1,4.24,86202,1342.6,-8427.417978
0.1,-1.06,86233,1339.66,-16383.130362
0.07,-1.06,86233,1339.66,-13411.1285
0.03,0.53,86240,1339,2603.27053
0.1,2.12,86275,1335.68,-6972.918491
0.1,1.06,86298,1333.5,-14977.792834
0.09,1.06,86298,1333.5,-19226.769333
0.01,0,86347,1328.85,4759.861903
0.1,-2.65,86386,1325.16,-5459.355943
0.1,-1.59,86425,1321.47,-13504.146069
0.1,-0.53,86451,1319,-21627.640087
0.01,-0.53,86451,1319,3099.130083
0.09,1.59,86469,1317.3,-3721.755613
0.1,-1.06,86196,1343.17,-12043.141456
0.1,-44.53,86554,1309.26,-20397.585835
0.03,-44.53,86554,1309.26,-2567.981295
0.07,-25.97,86556,1309.07,-1718.19921
0.1,-28.62,86491,1315.22,-10621.390177
0.1,-59.37,86630,1302.07,-19051.827391
0.05,-59.37,86630,1302.07,-8428.275825
0.05,-18.02,86573,1307.46,405.765017
0.1,-9.54,86579,1306.89,-9138.318592
0.1,-9.54,86585,1306.33,-17621.689175
0.07,-9.54,86585,1306.33,-14450.035618
0.03,-13.78,86559,1308.79,2633.683209
0.1,-7.42,86562,1308.5,-7578.62789
0.1,-6.89,86578,1306.99,-16115.149201
0.09,-6.89,86578,1306.99,-20645.501289
0.01,-8.48,86571,1307.65,4942.471018
0.1,-8.48,86585,1306.33,-5955.442074
0.1,-8.48,86571,1307.65,-14533.988719
0.1,-8.48,86576,1307.18,-23196.449509
0.01,-8.48,86576,1307.18,3180.93756
0.09,-8.48,86567,1308.03,-4092.549188
0.1,-8.48,86571,1307.65,-12969.276458
0.1,-8.48,86560,1308.69,-21872.552822
0.03,-8.48,86560,1308.69,-2850.335165
0.07,-8.48,86577,1307.08,-1940.507079
0.1,-8.48,86578,1306.99,-11434.162576
0.1,-8.48,86577,1307.08,-20419.083444
0.05,-8.48,86577,1307.08,-9083.309626
0.05,-8.48,86561,1308.6,339.284467
0.1,-8.48,86576,1307.18,-9839.325738
0.1,-8.48,86566,1308.12,-18887.2281
0.07,-8.48,86566,1308.12,-15503.409825
0.03,-8.48,86578,1306.99,2718.862176
0.1,-8.48,86566,1308.12,-8173.784347
0.1,-8.48,86570,1307.75,-17278.421889
0.09,-8.48,86570,1307.75,-22110.374085
0.01,-8.48,86583,1306.52,5182.195372
0.1,-8.48,86565,1308.22,-6441.21672
0.1,-8.48,86554,1309.26,-15590.729644
0.1,-8.48,86574,1307.37,-24830.0035
0.01,-8.48,86574,1307.37,3304.423464
0.09,-8.48,86554,1309.26,-4453.272593
0.1,-8.48,86563,1308.41,-13921.046814
0.1,-8.48,86571,1307.65,-23417.360158
0.03,-8.48,86571,1307.65,-3128.217583
0.07,-8.48,86561,1308.6,-2157.54238
0.1,-8.48,86575,1307.27,-12283.41785
0.1,-8.48,86574,1307.37,-21866.681261
0.05,-8.48,86574,1307.37,-9775.831896
0.05,-8.48,86573,1307.46,274.245763
0.1,-8.48,86580,1306.8,-10582.284269
0.1,-8.48,86578,1306.99,-20232.886802
0.07,-8.48,86578,1306.99,-16623.765023
0.03,-8.48,86575,1307.27,2812.2625
0.1,-8.48,86564,1308.31,-8805.802864
0.1,-8.48,86567,1308.03,-18516.76472
0.09,-8.48,86567,1308.03,-23670.47494
0.01,-8.48,86577,1307.08,5439.949717
0.1,-8.48,86581,1306.71,-6957.757186
0.1,-8.48,86566,1308.12,-16716.74668
0.1,-8.48,86579,1306.89,-26571.38454
0.01,-8.48,86579,1306.89,3436.864414
0.09,-8.48,86575,1307.27,-4837.689222
0.1,-8.48,86575,1307.27,-14936.101743
0.1,-8.48,86567,1308.03,-25064.785031
0.03,-8.48,86567,1308.03,-3424.238961
0.07,-8.48,86556,1309.07,-2388.823185
0.1,-8.48,86571,1307.65,-13189.02376
0.1,-8.48,86592,1305.67,-23410.699851
0.05,-8.48,86592,1305.67,-10514.703911
0.05,-8.48,86565,1308.22,204.871889
0.1,-8.48,86574,1307.37,-11374.616221
0.1,-8.48,86559,1308.79,-21667.739323
0.07,-8.48,86559,1308.79,-17818.043279
0.03,-8.48,86585,1306.33,2912.341574
0.1,-8.48,86577,1307.08,-9479.634648
0.1,-8.48,86576,1307.18,-19837.438454
0.09,-8.48,86576,1307.18,-25334.462196
0.01,-8.48,86566,1308.12,5714.902885
0.1,-8.48,86578,1306.99,-7508.45778
0.1,-8.48,86572,1307.56,-17917.460854
0.1,-8.48,86568,1307.93,-28428.298271
0.01,-8.48,86568,1307.93,3578.644859
0.09,-8.48,86571,1307.65,-5246.968806
0.1,-8.48,86580,1306.8,-16018.004929
0.1,-8.48,86589,1305.95,-26821.494428
0.03,-8.48,86589,1305.95,-3739.872123
0.07,-8.48,86562,1308.5,-2635.526581
0.1,-8.48,86583,1306.52,-14155.109828
0.1,-8.48,86561,1308.6,-25057.185188
0.05,-8.48,86561,1308.6,-11301.98002
0.05,-8.48,86593,1305.57,131.215543
0.1,-8.48,86594,1305.48,-12219.655716
0.1,-8.48,86564,1308.31,-23198.336708
0.07,-8.48,86564,1308.31,-19092.274523
0.03,-8.48,86571,1307.65,3018.947888
0.1,-8.48,86551,1309.54,-10198.061803
0.1,-8.48,86573,1307.46,-21245.678959
0.09,-8.48,86573,1307.46,-27108.785507
0.01,-8.48,86584,1306.42,6008.263626
0.1,-8.48,86571,1307.65,-8095.690735
0.1,-8.48,86559,1308.79,-19197.810122
0.1,-8.48,86549,1309.73,-30408.496129
0.01,-8.48,86549,1309.73,3730.24634
0.09,-8.48,86564,1308.31,-5683.129023
0.1,-8.48,86565,1308.22,-17171.406421
0.1,-8.48,86582,1306.61,-28694.382725
0.03,-8.48,86582,1306.61,-4075.526321
0.07,-8.48,86578,1306.99,-2897.864676
0.1,-8.48,86566,1308.12,-15184.504405
0.1,-8.48,86599,1305,-26813.093763
0.05,-8.48,86599,1305,-12142.188938
0.05,-8.48,86584,1306.42,52.587747
0.1,-8.48,86574,1307.37,-13120.615069
0.1,-8.48,86565,1308.22,-24830.491322
0.07,-8.48,86565,1308.22,-20450.987255
0.03,-8.48,86563,1308.41,3132.898858
0.1,-8.48,86580,1306.8,-10964.66441
0.1,-8.48,86577,1307.08,-22748.055891
0.09,-8.48,86577,1307.08,-29001.657778
0.01,-8.48,86585,1306.33,6320.981589
0.1,-8.48,86559,1308.79,-8722.140698
0.1,-8.48,86571,1307.65,-20563.769864
0.1,-8.48,86585,1306.33,-32521.425719
0.01,-8.48,86585,1306.33,3890.611379
0.09,-8.48,86568,1307.93,-6149.638927
0.1,-8.48,86581,1306.71,-18403.106773
0.1,-8.48,86575,1307.27,-30693.330258
0.03,-8.48,86575,1307.27,-4434.734178
0.07,-8.48,86583,1306.52,-3178.626105
0.1,-8.48,86577,1307.08,-16283.595958
0.1,-8.48,86567,1308.03,-28686.231895
0.05,-8.48,86567,1308.03,-13037.91328
0.05,-8.48,86575,1307.27,-30.903682
0.1,-8.48,86576,1307.18,-14081.45761
0.1,-8.48,86551,1309.54,-26571.071072
0.07,-8.48,86551,1309.54,-21899.798259
0.03,-8.48,86580,1306.8,3254.506706
0.1,-8.48,86574,1307.37,-11781.873929
0.1,-8.48,86565,1308.22,-24349.9164
0.09,-8.48,86565,1308.22,-31019.903628
0.01,-8.48,86590,1305.85,6655.054119
0.1,-8.48,86587,1306.14,-9390.222932
0.1,-8.48,86556,1309.07,-22020.326468
0.1,-8.48,86593,1305.57,-34774.424058
0.01,-8.48,86593,1305.57,4062.494757
0.09,-8.48,86568,1307.93,-6646.41374
0.1,-8.48,86567,1308.03,-19715.785151
0.1,-8.48,86571,1307.65,-32824.479767
0.03,-8.48,86571,1307.65,-4817.103108
0.07,-8.48,86567,1308.03,-3477.193894
0.1,-8.48,86566,1308.12,-17454.840515
0.1,-8.48,86580,1306.8,-30683.63122
0.05,-8.48,86580,1306.8,-13993.333751
0.05,-8.48,86578,1306.99,-120.128366
0.1,-8.48,86563,1308.41,-15106.28093
0.1,-8.48,86593,1305.57,-28428.117799
0.07,-8.48,86593,1305.57,-23446.146953
0.03,-8.48,86560,1308.69,3383.648062
0.1,-8.48,86575,1307.27,-12654.085294
0.1,-8.48,86571,1307.65,-26059.147609
0.09,-8.48,86571,1307.65,-33173.360959
0.01,-8.48,86573,1307.46,7010.866681
0.1,-8.48,86568,1307.93,-10102.760393
0.1,-8.48,86576,1307.18,-23574.201643
0.1,-8.48,86559,1308.79,-37177.305409
0.01,-8.48,86559,1308.79,4246.345996
0.09,-8.48,86580,1306.8,-7175.912359
0.1,-8.48,86557,1308.97,-21115.593359
0.1,-8.48,86565,1308.22,-35097.263344
0.03,-8.48,86565,1308.22,-5224.682818
0.07,-8.48,86572,1307.56,-3795.63913
0.1,-8.48,86575,1307.27,-18704.270777
0.1,-8.48,86576,1307.18,-32814.024638
0.05,-8.48,86576,1307.18,-15012.195982
0.05,-8.48,86583,1306.52,-215.159616
0.1,-8.48,86571,1307.65,-16199.435143
0.1,-8.48,86579,1306.89,-30408.308142
0.07,-8.48,86579,1306.89,-25094.429213
0.03,-8.48,86580,1306.8,3521.87737
0.1,-8.48,86553,1309.35,-13583.689872
0.1,-8.48,86555,1309.16,-27881.352458
0.09,-8.48,86555,1309.16,-35469.226815
0.01,-8.48,86566,1308.12,7391.106432
0.1,-8.48,86554,1309.26,-10862.132006
0.1,-8.48,86553,1309.35,-25230.547149
0.1,-8.48,86585,1306.33,-39739.906903
0.01,-8.48,86585,1306.33,4442.06467
0.09,-8.48,86563,1308.41,-7740.703798
0.1,-8.48,86572,1307.56,-22608.898881
0.1,-8.48,86584,1306.42,-37521.886726
0.03,-8.48,86584,1306.42,-5660.106431
0.07,-8.48,86567,1308.03,-4135.812133
0.1,-8.48,86569,1307.84,-20037.213409
0.1,-8.48,86578,1306.99,-35086.618112
0.05,-8.48,86578,1306.99,-16099.272266
0.05,-8.48,86591,1305.76,-316.878682
0.1,-8.48,86577,1307.08,-17365.674147
0.1,-8.48,86578,1306.99,-32520.754393
0.07,-8.48,86578,1306.99,-26852.961521
0.03,-8.48,86574,1307.37,3669.138943
0.1,-8.48,86580,1306.8,-14575.852105
0.1,-8.48,86575,1307.27,-29825.842178
0.09,-8.48,86575,1307.27,-37919.190049
0.01,-8.48,86564,1308.31,7795.534485
0.1,-8.48,86564,1308.31,-11673.336777
0.1,-8.48,86592,1305.67,-26998.953936
0.1,-8.48,86560,1308.69,-42474.207741
0.01,-8.48,86560,1308.69,4650.387897
0.09,-8.48,86578,1306.99,-8343.816735
0.1,-8.48,86578,1306.99,-24202.174395
0.1,-8.48,86570,1307.75,-40108.100393
0.03,-8.48,86570,1307.75,-6124.316991
0.07,-8.48,86570,1307.75,-4498.538573
0.1,-8.48,86552,1309.45,-21458.71039
0.1,-8.48,86575,1307.27,-37510.301316
0.05,-8.48,86575,1307.27,-17258.476368
0.05,-8.48,86554,1309.26,-424.693848
0.1,-8.48,86576,1307.18,-18608.884099
0.1,-8.48,86587,1306.14,-34773.335602
0.07,-8.48,86587,1306.14,-28728.219254
0.03,-8.48,86569,1307.84,3826.511812
0.1,-8.48,86569,1307.84,-15633.40134
0.1,-8.48,86578,1306.99,-31899.014092
0.09,-8.48,86578,1306.99,-40531.385503
0.01,-8.48,86569,1307.84,8227.596328
0.1,-8.48,86570,1307.75,-12537.864972
0.1,-8.48,86565,1308.22,-28883.801322
0.1,-8.48,86569,1307.84,-45389.74948
0.01,-8.48,86569,1307.84,4872.948912
0.09,-8.48,86577,1307.08,-8986.586331
0.1,-8.48,86564,1308.31,-25900.880016
0.1,-8.48,86587,1306.14,-42866.238692
0.03,-8.48,86587,1306.14,-6619.510128
0.07,-8.48,86581,1306.71,-4885.559229
0.1,-8.48,86591,1305.76,-22975.55222
0.1,-8.48,86562,1308.5,-40095.883906
0.05,-8.48,86562,1308.5,-18495.238018
0.05,-8.48,86560,1308.69,-540.47227
0.1,-8.48,86579,1306.89,-19935.614254
0.1,-8.48,86567,1308.03,-37176.278697
0.07,-8.48,86567,1308.03,-30728.383343
0.03,-8.48,86547,1309.92,3994.484203
0.1,-8.48,86562,1308.5,-16761.30265
0.1,-8.48,86571,1307.65,-34110.06332
0.09,-8.48,86571,1307.65,-43317.263708
0.01,-8.48,86580,1306.8,8688.581232
0.1,-8.48,86570,1307.75,-13459.749687
0.1,-8.48,86581,1306.71,-30894.408244
0.1,-8.48,86571,1307.65,-48499.568083
0.01,-8.48,86571,1307.65,5110.263848
0.09,-8.48,86570,1307.75,-9672.149706
0.1,-8.48,86579,1306.89,-27712.986941
0.1,-8.48,86558,1308.88,-45807.813279
0.03,-8.48,86558,1308.88,-7147.032451
0.07,-8.48,86567,1308.03,-5297.518281
0.1,-8.48,86572,1307.56,-24592.037028
0.1,-8.48,86570,1307.75,-42852.623069
0.05,-8.48,86570,1307.75,-19813.671528
0.05,-8.48,86573,1307.46,-663.42747
0.1,-8.48,86580,1306.8,-21350.17622
0.1,-8.48,86571,1307.65,-39739.012468
0.07,-8.48,86571,1307.65,-32861.789792
0.03,-8.48,86576,1307.18,4173.05875
0.1,-8.48,86561,1308.6,-17964.88547
0.1,-8.48,86575,1307.27,-36468.97384
0.09,-8.48,86575,1307.27,-46289.323358
0.01,-8.48,86597,1305.19,9179.600976
0.1,-8.48,86580,1306.8,-14443.70988
0.1,-8.48,86570,1307.75,-33039.232435
0.1,-8.48,86584,1306.42,-51816.871651
